Position (19 m)	time (year)	Gk/KM	ηK	ηM	displacement (m)		Position (15 m)	time (year)	Gk/KM	ηK	ηM	displacement (m)		Position (10 m)	time (year)	Gk/KM	ηK	ηM	displacement (m)		Position (5m)	time (year)	Gk/KM	ηK	ηM	displacement (m)		Position (0 m)	time (year)	Gk/KM	ηK	ηM	displacement (m)
1	14	1	200000	4000000	-0.0431		2	14	1	200000	4000000	-0.0413		3	14	1	200000	4000000	-0.0399		4	14	1	200000	4000000	-0.0390		5	14	1	200000	4000000	-0.0377
1	15	1	200000	4000000	-0.0434		2	15	1	200000	4000000	-0.0416		3	15	1	200000	4000000	-0.0402		4	15	1	200000	4000000	-0.0394		5	15	1	200000	4000000	-0.0381
1	1	1	400000	4000000	-0.0304		2	1	1	400000	4000000	-0.0275		3	1	1	400000	4000000	-0.0248		4	1	1	400000	4000000	-0.0226		5	1	1	400000	4000000	-0.0205
1	2	1	400000	4000000	-0.0333		2	2	1	400000	4000000	-0.0306		3	2	1	400000	4000000	-0.0281		4	2	1	400000	4000000	-0.0261		5	2	1	400000	4000000	-0.0242
1	3	1	400000	4000000	-0.0353		2	3	1	400000	4000000	-0.0328		3	3	1	400000	4000000	-0.0305		4	3	1	400000	4000000	-0.0287		5	3	1	400000	4000000	-0.0268
1	4	1	400000	4000000	-0.0367		2	4	1	400000	4000000	-0.0344		3	4	1	400000	4000000	-0.0323		4	4	1	400000	4000000	-0.0306		5	4	1	400000	4000000	-0.0287
1	5	1	400000	4000000	-0.0378		2	5	1	400000	4000000	-0.0356		3	5	1	400000	4000000	-0.0336		4	5	1	400000	4000000	-0.0320		5	5	1	400000	4000000	-0.0302
1	6	1	400000	4000000	-0.0386		2	6	1	400000	4000000	-0.0366		3	6	1	400000	4000000	-0.0347		4	6	1	400000	4000000	-0.0332		5	6	1	400000	4000000	-0.0314
1	7	1	400000	4000000	-0.0393		2	7	1	400000	4000000	-0.0373		3	7	1	400000	4000000	-0.0355		4	7	1	400000	4000000	-0.0341		5	7	1	400000	4000000	-0.0324
1	8	1	400000	4000000	-0.0399		2	8	1	400000	4000000	-0.0380		3	8	1	400000	4000000	-0.0363		4	8	1	400000	4000000	-0.0349		5	8	1	400000	4000000	-0.0333
1	9	1	400000	4000000	-0.0405		2	9	1	400000	4000000	-0.0386		3	9	1	400000	4000000	-0.0369		4	9	1	400000	4000000	-0.0356		5	9	1	400000	4000000	-0.0340
1	10	1	400000	4000000	-0.0409		2	10	1	400000	4000000	-0.0391		3	10	1	400000	4000000	-0.0375		4	10	1	400000	4000000	-0.0363		5	10	1	400000	4000000	-0.0347
1	11	1	400000	4000000	-0.0414		2	11	1	400000	4000000	-0.0395		3	11	1	400000	4000000	-0.0380		4	11	1	400000	4000000	-0.0368		5	11	1	400000	4000000	-0.0353
1	12	1	400000	4000000	-0.0418		2	12	1	400000	4000000	-0.0400		3	12	1	400000	4000000	-0.0384		4	12	1	400000	4000000	-0.0373		5	12	1	400000	4000000	-0.0358
1	13	1	400000	4000000	-0.0421		2	13	1	400000	4000000	-0.0403		3	13	1	400000	4000000	-0.0388		4	13	1	400000	4000000	-0.0378		5	13	1	400000	4000000	-0.0363
1	14	1	400000	4000000	-0.0425		2	14	1	400000	4000000	-0.0407		3	14	1	400000	4000000	-0.0392		4	14	1	400000	4000000	-0.0382		5	14	1	400000	4000000	-0.0368
1	15	1	400000	4000000	-0.0428		2	15	1	400000	4000000	-0.0411		3	15	1	400000	4000000	-0.0396		4	15	1	400000	4000000	-0.0386		5	15	1	400000	4000000	-0.0372
1	1	1	600000	4000000	-0.0293		2	1	1	600000	4000000	-0.0263		3	1	1	600000	4000000	-0.0235		4	1	1	600000	4000000	-0.0212		5	1	1	600000	4000000	-0.0191
1	2	1	600000	4000000	-0.0318		2	2	1	600000	4000000	-0.0290		3	2	1	600000	4000000	-0.0263		4	2	1	600000	4000000	-0.0242		5	2	1	600000	4000000	-0.0222
1	3	1	600000	4000000	-0.0337		2	3	1	600000	4000000	-0.0310		3	3	1	600000	4000000	-0.0286		4	3	1	600000	4000000	-0.0266		5	3	1	600000	4000000	-0.0246
1	4	1	600000	4000000	-0.0351		2	4	1	600000	4000000	-0.0327		3	4	1	600000	4000000	-0.0304		4	4	1	600000	4000000	-0.0285		5	4	1	600000	4000000	-0.0266
1	5	1	600000	4000000	-0.0363		2	5	1	600000	4000000	-0.0340		3	5	1	600000	4000000	-0.0318		4	5	1	600000	4000000	-0.0300		5	5	1	600000	4000000	-0.0282
1	6	1	600000	4000000	-0.0373		2	6	1	600000	4000000	-0.0351		3	6	1	600000	4000000	-0.0330		4	6	1	600000	4000000	-0.0313		5	6	1	600000	4000000	-0.0295
1	7	1	600000	4000000	-0.0382		2	7	1	600000	4000000	-0.0360		3	7	1	600000	4000000	-0.0340		4	7	1	600000	4000000	-0.0324		5	7	1	600000	4000000	-0.0307
1	8	1	600000	4000000	-0.0389		2	8	1	600000	4000000	-0.0368		3	8	1	600000	4000000	-0.0349		4	8	1	600000	4000000	-0.0334		5	8	1	600000	4000000	-0.0316
1	9	1	600000	4000000	-0.0395		2	9	1	600000	4000000	-0.0375		3	9	1	600000	4000000	-0.0357		4	9	1	600000	4000000	-0.0342		5	9	1	600000	4000000	-0.0325
1	10	1	600000	4000000	-0.0400		2	10	1	600000	4000000	-0.0381		3	10	1	600000	4000000	-0.0363		4	10	1	600000	4000000	-0.0350		5	10	1	600000	4000000	-0.0333
1	11	1	600000	4000000	-0.0406		2	11	1	600000	4000000	-0.0386		3	11	1	600000	4000000	-0.0370		4	11	1	600000	4000000	-0.0356		5	11	1	600000	4000000	-0.0340
1	12	1	600000	4000000	-0.0410		2	12	1	600000	4000000	-0.0391		3	12	1	600000	4000000	-0.0375		4	12	1	600000	4000000	-0.0362		5	12	1	600000	4000000	-0.0346
1	13	1	600000	4000000	-0.0414		2	13	1	600000	4000000	-0.0396		3	13	1	600000	4000000	-0.0380		4	13	1	600000	4000000	-0.0368		5	13	1	600000	4000000	-0.0352
1	14	1	600000	4000000	-0.0418		2	14	1	600000	4000000	-0.0400		3	14	1	600000	4000000	-0.0385		4	14	1	600000	4000000	-0.0373		5	14	1	600000	4000000	-0.0358
1	15	1	600000	4000000	-0.0422		2	15	1	600000	4000000	-0.0405		3	15	1	600000	4000000	-0.0389		4	15	1	600000	4000000	-0.0378		5	15	1	600000	4000000	-0.0363
1	1	1	800000	4000000	-0.0287		2	1	1	800000	4000000	-0.0257		3	1	1	800000	4000000	-0.0228		4	1	1	800000	4000000	-0.0205		5	1	1	800000	4000000	-0.0184
1	2	1	800000	4000000	-0.0308		2	2	1	800000	4000000	-0.0279		3	2	1	800000	4000000	-0.0252		4	2	1	800000	4000000	-0.0231		5	2	1	800000	4000000	-0.0210
1	3	1	800000	4000000	-0.0326		2	3	1	800000	4000000	-0.0298		3	3	1	800000	4000000	-0.0273		4	3	1	800000	4000000	-0.0252		5	3	1	800000	4000000	-0.0232
1	4	1	800000	4000000	-0.0340		2	4	1	800000	4000000	-0.0314		3	4	1	800000	4000000	-0.0290		4	4	1	800000	4000000	-0.0270		5	4	1	800000	4000000	-0.0251
1	5	1	800000	4000000	-0.0352		2	5	1	800000	4000000	-0.0328		3	5	1	800000	4000000	-0.0304		4	5	1	800000	4000000	-0.0286		5	5	1	800000	4000000	-0.0267
1	6	1	800000	4000000	-0.0363		2	6	1	800000	4000000	-0.0339		3	6	1	800000	4000000	-0.0317		4	6	1	800000	4000000	-0.0299		5	6	1	800000	4000000	-0.0280
1	7	1	800000	4000000	-0.0372		2	7	1	800000	4000000	-0.0349		3	7	1	800000	4000000	-0.0328		4	7	1	800000	4000000	-0.0311		5	7	1	800000	4000000	-0.0292
1	8	1	800000	4000000	-0.0379		2	8	1	800000	4000000	-0.0357		3	8	1	800000	4000000	-0.0337		4	8	1	800000	4000000	-0.0321		5	8	1	800000	4000000	-0.0303
1	9	1	800000	4000000	-0.0386		2	9	1	800000	4000000	-0.0365		3	9	1	800000	4000000	-0.0346		4	9	1	800000	4000000	-0.0330		5	9	1	800000	4000000	-0.0312
1	10	1	800000	4000000	-0.0392		2	10	1	800000	4000000	-0.0372		3	10	1	800000	4000000	-0.0353		4	10	1	800000	4000000	-0.0338		5	10	1	800000	4000000	-0.0321
1	11	1	800000	4000000	-0.0398		2	11	1	800000	4000000	-0.0378		3	11	1	800000	4000000	-0.0360		4	11	1	800000	4000000	-0.0346		5	11	1	800000	4000000	-0.0329
1	12	1	800000	4000000	-0.0403		2	12	1	800000	4000000	-0.0384		3	12	1	800000	4000000	-0.0366		4	12	1	800000	4000000	-0.0352		5	12	1	800000	4000000	-0.0336
1	13	1	800000	4000000	-0.0408		2	13	1	800000	4000000	-0.0389		3	13	1	800000	4000000	-0.0372		4	13	1	800000	4000000	-0.0359		5	13	1	800000	4000000	-0.0342
1	14	1	800000	4000000	-0.0412		2	14	1	800000	4000000	-0.0394		3	14	1	800000	4000000	-0.0377		4	14	1	800000	4000000	-0.0365		5	14	1	800000	4000000	-0.0348
1	15	1	800000	4000000	-0.0417		2	15	1	800000	4000000	-0.0398		3	15	1	800000	4000000	-0.0382		4	15	1	800000	4000000	-0.0370		5	15	1	800000	4000000	-0.0354
1	1	1	1000000	4000000	-0.0283		2	1	1	1000000	4000000	-0.0252		3	1	1	1000000	4000000	-0.0223		4	1	1	1000000	4000000	-0.0200		5	1	1	1000000	4000000	-0.0179
1	2	1	1000000	4000000	-0.0302		2	2	1	1000000	4000000	-0.0273		3	2	1	1000000	4000000	-0.0245		4	2	1	1000000	4000000	-0.0223		5	2	1	1000000	4000000	-0.0202
1	3	1	1000000	4000000	-0.0318		2	3	1	1000000	4000000	-0.0290		3	3	1	1000000	4000000	-0.0264		4	3	1	1000000	4000000	-0.0243		5	3	1	1000000	4000000	-0.0222
1	4	1	1000000	4000000	-0.0332		2	4	1	1000000	4000000	-0.0305		3	4	1	1000000	4000000	-0.0280		4	4	1	1000000	4000000	-0.0260		5	4	1	1000000	4000000	-0.0240
1	5	1	1000000	4000000	-0.0344		2	5	1	1000000	4000000	-0.0318		3	5	1	1000000	4000000	-0.0294		4	5	1	1000000	4000000	-0.0275		5	5	1	1000000	4000000	-0.0255
1	6	1	1000000	4000000	-0.0354		2	6	1	1000000	4000000	-0.0330		3	6	1	1000000	4000000	-0.0307		4	6	1	1000000	4000000	-0.0288		5	6	1	1000000	4000000	-0.0269
1	7	1	1000000	4000000	-0.0363		2	7	1	1000000	4000000	-0.0340		3	7	1	1000000	4000000	-0.0318		4	7	1	1000000	4000000	-0.0300		5	7	1	1000000	4000000	-0.0281
1	8	1	1000000	4000000	-0.0372		2	8	1	1000000	4000000	-0.0349		3	8	1	1000000	4000000	-0.0327		4	8	1	1000000	4000000	-0.0310		5	8	1	1000000	4000000	-0.0292
1	9	1	1000000	4000000	-0.0379		2	9	1	1000000	4000000	-0.0357		3	9	1	1000000	4000000	-0.0336		4	9	1	1000000	4000000	-0.0320		5	9	1	1000000	4000000	-0.0302
1	10	1	1000000	4000000	-0.0385		2	10	1	1000000	4000000	-0.0364		3	10	1	1000000	4000000	-0.0344		4	10	1	1000000	4000000	-0.0328		5	10	1	1000000	4000000	-0.0310
1	11	1	1000000	4000000	-0.0391		2	11	1	1000000	4000000	-0.0371		3	11	1	1000000	4000000	-0.0352		4	11	1	1000000	4000000	-0.0336		5	11	1	1000000	4000000	-0.0319
1	12	1	1000000	4000000	-0.0397		2	12	1	1000000	4000000	-0.0377		3	12	1	1000000	4000000	-0.0358		4	12	1	1000000	4000000	-0.0343		5	12	1	1000000	4000000	-0.0326
1	13	1	1000000	4000000	-0.0402		2	13	1	1000000	4000000	-0.0382		3	13	1	1000000	4000000	-0.0364		4	13	1	1000000	4000000	-0.0350		5	13	1	1000000	4000000	-0.0333
1	14	1	1000000	4000000	-0.0407		2	14	1	1000000	4000000	-0.0388		3	14	1	1000000	4000000	-0.0370		4	14	1	1000000	4000000	-0.0356		5	14	1	1000000	4000000	-0.0340
1	15	1	1000000	4000000	-0.0411		2	15	1	1000000	4000000	-0.0392		3	15	1	1000000	4000000	-0.0376		4	15	1	1000000	4000000	-0.0362		5	15	1	1000000	4000000	-0.0346
1	1	1	200000	6000000	-0.0328		2	1	1	200000	6000000	-0.0301		3	1	1	200000	6000000	-0.0276		4	1	1	200000	6000000	-0.0255		5	1	1	200000	6000000	-0.0235
1	2	1	200000	6000000	-0.0358		2	2	1	200000	6000000	-0.0335		3	2	1	200000	6000000	-0.0313		4	2	1	200000	6000000	-0.0295		5	2	1	200000	6000000	-0.0277
1	3	1	200000	6000000	-0.0374		2	3	1	200000	6000000	-0.0353		3	3	1	200000	6000000	-0.0333		4	3	1	200000	6000000	-0.0317		5	3	1	200000	6000000	-0.0300
1	4	1	200000	6000000	-0.0384		2	4	1	200000	6000000	-0.0364		3	4	1	200000	6000000	-0.0345		4	4	1	200000	6000000	-0.0331		5	4	1	200000	6000000	-0.0314
1	5	1	200000	6000000	-0.0391		2	5	1	200000	6000000	-0.0371		3	5	1	200000	6000000	-0.0354		4	5	1	200000	6000000	-0.0341		5	5	1	200000	6000000	-0.0324
1	6	1	200000	6000000	-0.0397		2	6	1	200000	6000000	-0.0377		3	6	1	200000	6000000	-0.0360		4	6	1	200000	6000000	-0.0348		5	6	1	200000	6000000	-0.0332
1	7	1	200000	6000000	-0.0401		2	7	1	200000	6000000	-0.0381		3	7	1	200000	6000000	-0.0365		4	7	1	200000	6000000	-0.0354		5	7	1	200000	6000000	-0.0338
1	8	1	200000	6000000	-0.0404		2	8	1	200000	6000000	-0.0385		3	8	1	200000	6000000	-0.0369		4	8	1	200000	6000000	-0.0358		5	8	1	200000	6000000	-0.0343
1	9	1	200000	6000000	-0.0408		2	9	1	200000	6000000	-0.0388		3	9	1	200000	6000000	-0.0372		4	9	1	200000	6000000	-0.0362		5	9	1	200000	6000000	-0.0347
1	10	1	200000	6000000	-0.0410		2	10	1	200000	6000000	-0.0391		3	10	1	200000	6000000	-0.0375		4	10	1	200000	6000000	-0.0366		5	10	1	200000	6000000	-0.0351
1	11	1	200000	6000000	-0.0413		2	11	1	200000	6000000	-0.0394		3	11	1	200000	6000000	-0.0378		4	11	1	200000	6000000	-0.0369		5	11	1	200000	6000000	-0.0355
1	12	1	200000	6000000	-0.0415		2	12	1	200000	6000000	-0.0397		3	12	1	200000	6000000	-0.0381		4	12	1	200000	6000000	-0.0372		5	12	1	200000	6000000	-0.0358
1	13	1	200000	6000000	-0.0418		2	13	1	200000	6000000	-0.0399		3	13	1	200000	6000000	-0.0383		4	13	1	200000	6000000	-0.0374		5	13	1	200000	6000000	-0.0361
1	14	1	200000	6000000	-0.0420		2	14	1	200000	6000000	-0.0401		3	14	1	200000	6000000	-0.0386		4	14	1	200000	6000000	-0.0377		5	14	1	200000	6000000	-0.0363
1	15	1	200000	6000000	-0.0422		2	15	1	200000	6000000	-0.0403		3	15	1	200000	6000000	-0.0388		4	15	1	200000	6000000	-0.0379		5	15	1	200000	6000000	-0.0366
1	1	1	400000	6000000	-0.0303		2	1	1	400000	6000000	-0.0274		3	1	1	400000	6000000	-0.0246		4	1	1	400000	6000000	-0.0224		5	1	1	400000	6000000	-0.0203
1	2	1	400000	6000000	-0.0330		2	2	1	400000	6000000	-0.0304		3	2	1	400000	6000000	-0.0279		4	2	1	400000	6000000	-0.0258		5	2	1	400000	6000000	-0.0239
1	3	1	400000	6000000	-0.0349		2	3	1	400000	6000000	-0.0324		3	3	1	400000	6000000	-0.0301		4	3	1	400000	6000000	-0.0283		5	3	1	400000	6000000	-0.0264
1	4	1	400000	6000000	-0.0363		2	4	1	400000	6000000	-0.0339		3	4	1	400000	6000000	-0.0318		4	4	1	400000	6000000	-0.0300		5	4	1	400000	6000000	-0.0282
1	5	1	400000	6000000	-0.0373		2	5	1	400000	6000000	-0.0351		3	5	1	400000	6000000	-0.0330		4	5	1	400000	6000000	-0.0314		5	5	1	400000	6000000	-0.0296
1	6	1	400000	6000000	-0.0380		2	6	1	400000	6000000	-0.0359		3	6	1	400000	6000000	-0.0340		4	6	1	400000	6000000	-0.0325		5	6	1	400000	6000000	-0.0307
1	7	1	400000	6000000	-0.0387		2	7	1	400000	6000000	-0.0366		3	7	1	400000	6000000	-0.0348		4	7	1	400000	6000000	-0.0333		5	7	1	400000	6000000	-0.0316
1	8	1	400000	6000000	-0.0392		2	8	1	400000	6000000	-0.0372		3	8	1	400000	6000000	-0.0354		4	8	1	400000	6000000	-0.0340		5	8	1	400000	6000000	-0.0324
1	9	1	400000	6000000	-0.0397		2	9	1	400000	6000000	-0.0377		3	9	1	400000	6000000	-0.0360		4	9	1	400000	6000000	-0.0347		5	9	1	400000	6000000	-0.0330
1	10	1	400000	6000000	-0.0401		2	10	1	400000	6000000	-0.0381		3	10	1	400000	6000000	-0.0364		4	10	1	400000	6000000	-0.0352		5	10	1	400000	6000000	-0.0336
1	11	1	400000	6000000	-0.0404		2	11	1	400000	6000000	-0.0385		3	11	1	400000	6000000	-0.0369		4	11	1	400000	6000000	-0.0357		5	11	1	400000	6000000	-0.0341
1	12	1	400000	6000000	-0.0407		2	12	1	400000	6000000	-0.0388		3	12	1	400000	6000000	-0.0372		4	12	1	400000	6000000	-0.0361		5	12	1	400000	6000000	-0.0345
1	13	1	400000	6000000	-0.0410		2	13	1	400000	6000000	-0.0392		3	13	1	400000	6000000	-0.0376		4	13	1	400000	6000000	-0.0365		5	13	1	400000	6000000	-0.0349
1	14	1	400000	6000000	-0.0413		2	14	1	400000	6000000	-0.0395		3	14	1	400000	6000000	-0.0379		4	14	1	400000	6000000	-0.0368		5	14	1	400000	6000000	-0.0353
1	15	1	400000	6000000	-0.0416		2	15	1	400000	6000000	-0.0397		3	15	1	400000	6000000	-0.0382		4	15	1	400000	6000000	-0.0372		5	15	1	400000	6000000	-0.0357
1	1	1	600000	6000000	-0.0292		2	1	1	600000	6000000	-0.0262		3	1	1	600000	6000000	-0.0233		4	1	1	600000	6000000	-0.0211		5	1	1	600000	6000000	-0.0190
1	2	1	600000	6000000	-0.0315		2	2	1	600000	6000000	-0.0287		3	2	1	600000	6000000	-0.0260		4	2	1	600000	6000000	-0.0239		5	2	1	600000	6000000	-0.0219
1	3	1	600000	6000000	-0.0333		2	3	1	600000	6000000	-0.0306		3	3	1	600000	6000000	-0.0281		4	3	1	600000	6000000	-0.0261		5	3	1	600000	6000000	-0.0242
1	4	1	600000	6000000	-0.0347		2	4	1	600000	6000000	-0.0322		3	4	1	600000	6000000	-0.0298		4	4	1	600000	6000000	-0.0279		5	4	1	600000	6000000	-0.0260
1	5	1	600000	6000000	-0.0358		2	5	1	600000	6000000	-0.0334		3	5	1	600000	6000000	-0.0312		4	5	1	600000	6000000	-0.0294		5	5	1	600000	6000000	-0.0275
1	6	1	600000	6000000	-0.0367		2	6	1	600000	6000000	-0.0344		3	6	1	600000	6000000	-0.0323		4	6	1	600000	6000000	-0.0306		5	6	1	600000	6000000	-0.0287
1	7	1	600000	6000000	-0.0374		2	7	1	600000	6000000	-0.0352		3	7	1	600000	6000000	-0.0332		4	7	1	600000	6000000	-0.0316		5	7	1	600000	6000000	-0.0298
1	8	1	600000	6000000	-0.0381		2	8	1	600000	6000000	-0.0359		3	8	1	600000	6000000	-0.0340		4	8	1	600000	6000000	-0.0324		5	8	1	600000	6000000	-0.0307
1	9	1	600000	6000000	-0.0386		2	9	1	600000	6000000	-0.0366		3	9	1	600000	6000000	-0.0347		4	9	1	600000	6000000	-0.0332		5	9	1	600000	6000000	-0.0314
1	10	1	600000	6000000	-0.0391		2	10	1	600000	6000000	-0.0371		3	10	1	600000	6000000	-0.0353		4	10	1	600000	6000000	-0.0338		5	10	1	600000	6000000	-0.0321
1	11	1	600000	6000000	-0.0396		2	11	1	600000	6000000	-0.0376		3	11	1	600000	6000000	-0.0358		4	11	1	600000	6000000	-0.0344		5	11	1	600000	6000000	-0.0327
1	12	1	600000	6000000	-0.0399		2	12	1	600000	6000000	-0.0380		3	12	1	600000	6000000	-0.0363		4	12	1	600000	6000000	-0.0349		5	12	1	600000	6000000	-0.0333
1	13	1	600000	6000000	-0.0403		2	13	1	600000	6000000	-0.0384		3	13	1	600000	6000000	-0.0367		4	13	1	600000	6000000	-0.0354		5	13	1	600000	6000000	-0.0338
1	14	1	600000	6000000	-0.0406		2	14	1	600000	6000000	-0.0387		3	14	1	600000	6000000	-0.0371		4	14	1	600000	6000000	-0.0359		5	14	1	600000	6000000	-0.0343
1	15	1	600000	6000000	-0.0409		2	15	1	600000	6000000	-0.0391		3	15	1	600000	6000000	-0.0375		4	15	1	600000	6000000	-0.0363		5	15	1	600000	6000000	-0.0347
1	1	1	800000	6000000	-0.0286		2	1	1	800000	6000000	-0.0255		3	1	1	800000	6000000	-0.0226		4	1	1	800000	6000000	-0.0203		5	1	1	800000	6000000	-0.0182
1	2	1	800000	6000000	-0.0306		2	2	1	800000	6000000	-0.0277		3	2	1	800000	6000000	-0.0249		4	2	1	800000	6000000	-0.0227		5	2	1	800000	6000000	-0.0207
1	3	1	800000	6000000	-0.0322		2	3	1	800000	6000000	-0.0294		3	3	1	800000	6000000	-0.0268		4	3	1	800000	6000000	-0.0248		5	3	1	800000	6000000	-0.0227
1	4	1	800000	6000000	-0.0335		2	4	1	800000	6000000	-0.0309		3	4	1	800000	6000000	-0.0284		4	4	1	800000	6000000	-0.0264		5	4	1	800000	6000000	-0.0245
1	5	1	800000	6000000	-0.0347		2	5	1	800000	6000000	-0.0321		3	5	1	800000	6000000	-0.0298		4	5	1	800000	6000000	-0.0279		5	5	1	800000	6000000	-0.0259
1	6	1	800000	6000000	-0.0356		2	6	1	800000	6000000	-0.0332		3	6	1	800000	6000000	-0.0309		4	6	1	800000	6000000	-0.0291		5	6	1	800000	6000000	-0.0272
1	7	1	800000	6000000	-0.0364		2	7	1	800000	6000000	-0.0341		3	7	1	800000	6000000	-0.0319		4	7	1	800000	6000000	-0.0302		5	7	1	800000	6000000	-0.0283
1	8	1	800000	6000000	-0.0371		2	8	1	800000	6000000	-0.0349		3	8	1	800000	6000000	-0.0328		4	8	1	800000	6000000	-0.0311		5	8	1	800000	6000000	-0.0293
1	9	1	800000	6000000	-0.0377		2	9	1	800000	6000000	-0.0355		3	9	1	800000	6000000	-0.0335		4	9	1	800000	6000000	-0.0319		5	9	1	800000	6000000	-0.0301
1	10	1	800000	6000000	-0.0383		2	10	1	800000	6000000	-0.0361		3	10	1	800000	6000000	-0.0342		4	10	1	800000	6000000	-0.0326		5	10	1	800000	6000000	-0.0309
1	11	1	800000	6000000	-0.0388		2	11	1	800000	6000000	-0.0367		3	11	1	800000	6000000	-0.0348		4	11	1	800000	6000000	-0.0333		5	11	1	800000	6000000	-0.0315
1	12	1	800000	6000000	-0.0392		2	12	1	800000	6000000	-0.0372		3	12	1	800000	6000000	-0.0353		4	12	1	800000	6000000	-0.0339		5	12	1	800000	6000000	-0.0322
1	13	1	800000	6000000	-0.0396		2	13	1	800000	6000000	-0.0376		3	13	1	800000	6000000	-0.0358		4	13	1	800000	6000000	-0.0344		5	13	1	800000	6000000	-0.0327
1	14	1	800000	6000000	-0.0400		2	14	1	800000	6000000	-0.0380		3	14	1	800000	6000000	-0.0363		4	14	1	800000	6000000	-0.0349		5	14	1	800000	6000000	-0.0333
1	15	1	800000	6000000	-0.0403		2	15	1	800000	6000000	-0.0384		3	15	1	800000	6000000	-0.0367		4	15	1	800000	6000000	-0.0354		5	15	1	800000	6000000	-0.0337
1	1	1	1000000	6000000	-0.0282		2	1	1	1000000	6000000	-0.0251		3	1	1	1000000	6000000	-0.0221		4	1	1	1000000	6000000	-0.0198		5	1	1	1000000	6000000	-0.0177
1	2	1	1000000	6000000	-0.0299		2	2	1	1000000	6000000	-0.0270		3	2	1	1000000	6000000	-0.0242		4	2	1	1000000	6000000	-0.0220		5	2	1	1000000	6000000	-0.0199
1	3	1	1000000	6000000	-0.0314		2	3	1	1000000	6000000	-0.0286		3	3	1	1000000	6000000	-0.0259		4	3	1	1000000	6000000	-0.0238		5	3	1	1000000	6000000	-0.0217
1	4	1	1000000	6000000	-0.0327		2	4	1	1000000	6000000	-0.0300		3	4	1	1000000	6000000	-0.0274		4	4	1	1000000	6000000	-0.0254		5	4	1	1000000	6000000	-0.0234
1	5	1	1000000	6000000	-0.0338		2	5	1	1000000	6000000	-0.0312		3	5	1	1000000	6000000	-0.0287		4	5	1	1000000	6000000	-0.0267		5	5	1	1000000	6000000	-0.0248
1	6	1	1000000	6000000	-0.0347		2	6	1	1000000	6000000	-0.0322		3	6	1	1000000	6000000	-0.0299		4	6	1	1000000	6000000	-0.0280		5	6	1	1000000	6000000	-0.0260
1	7	1	1000000	6000000	-0.0356		2	7	1	1000000	6000000	-0.0331		3	7	1	1000000	6000000	-0.0309		4	7	1	1000000	6000000	-0.0290		5	7	1	1000000	6000000	-0.0271
1	8	1	1000000	6000000	-0.0363		2	8	1	1000000	6000000	-0.0339		3	8	1	1000000	6000000	-0.0317		4	8	1	1000000	6000000	-0.0300		5	8	1	1000000	6000000	-0.0281
1	9	1	1000000	6000000	-0.0369		2	9	1	1000000	6000000	-0.0347		3	9	1	1000000	6000000	-0.0325		4	9	1	1000000	6000000	-0.0308		5	9	1	1000000	6000000	-0.0290
1	10	1	1000000	6000000	-0.0375		2	10	1	1000000	6000000	-0.0353		3	10	1	1000000	6000000	-0.0332		4	10	1	1000000	6000000	-0.0316		5	10	1	1000000	6000000	-0.0298
1	11	1	1000000	6000000	-0.0381		2	11	1	1000000	6000000	-0.0359		3	11	1	1000000	6000000	-0.0339		4	11	1	1000000	6000000	-0.0323		5	11	1	1000000	6000000	-0.0305
1	12	1	1000000	6000000	-0.0385		2	12	1	1000000	6000000	-0.0364		3	12	1	1000000	6000000	-0.0345		4	12	1	1000000	6000000	-0.0329		5	12	1	1000000	6000000	-0.0312
1	13	1	1000000	6000000	-0.0390		2	13	1	1000000	6000000	-0.0369		3	13	1	1000000	6000000	-0.0350		4	13	1	1000000	6000000	-0.0335		5	13	1	1000000	6000000	-0.0318
1	14	1	1000000	6000000	-0.0394		2	14	1	1000000	6000000	-0.0374		3	14	1	1000000	6000000	-0.0355		4	14	1	1000000	6000000	-0.0341		5	14	1	1000000	6000000	-0.0323
1	15	1	1000000	6000000	-0.0398		2	15	1	1000000	6000000	-0.0378		3	15	1	1000000	6000000	-0.0360		4	15	1	1000000	6000000	-0.0346		5	15	1	1000000	6000000	-0.0329
1	1	1	200000	8000000	-0.0327		2	1	1	200000	8000000	-0.0300		3	1	1	200000	8000000	-0.0275		4	1	1	200000	8000000	-0.0255		5	1	1	200000	8000000	-0.0235
1	2	1	200000	8000000	-0.0357		2	2	1	200000	8000000	-0.0333		3	2	1	200000	8000000	-0.0311		4	2	1	200000	8000000	-0.0294		5	2	1	200000	8000000	-0.0275
1	3	1	200000	8000000	-0.0373		2	3	1	200000	8000000	-0.0351		3	3	1	200000	8000000	-0.0331		4	3	1	200000	8000000	-0.0315		5	3	1	200000	8000000	-0.0298
1	4	1	200000	8000000	-0.0383		2	4	1	200000	8000000	-0.0362		3	4	1	200000	8000000	-0.0343		4	4	1	200000	8000000	-0.0329		5	4	1	200000	8000000	-0.0312
1	5	1	200000	8000000	-0.0389		2	5	1	200000	8000000	-0.0369		3	5	1	200000	8000000	-0.0351		4	5	1	200000	8000000	-0.0338		5	5	1	200000	8000000	-0.0322
1	6	1	200000	8000000	-0.0394		2	6	1	200000	8000000	-0.0374		3	6	1	200000	8000000	-0.0357		4	6	1	200000	8000000	-0.0345		5	6	1	200000	8000000	-0.0329
